Order_ID,Customer_ID,Restaurant_ID,Order_Date,City_x,Order_Value,Payment_Method,Rating,Delivery_Time(min),Restaurant_Name,Cuisine,Avg_Price,City_y,Partner_Since,Name,Age,Gender,City,Member_Since
O5793,C203,R330,2023-05-08,Delhi,1190.79,Credit Card,4,51,Purab's Grill,Chinese,535,Delhi,2020-07-31,Vardaniya Srinivasan,20,M,Bangalore,2023-09-06
O5794,C560,R203,2023-10-21,Chennai,947.81,COD,1,16,Keya's Kitchen,Mexican,577,Bangalore,2023-11-10,Divyansh Sankar,29,M,Mumbai,2022-05-10
O5795,C825,R206,2023-07-26,Delhi,439.74,COD,2,55,Samaira's Eatery,Chinese,569,Bangalore,2023-09-21,Manjari Wagle,54,M,Hyderabad,2022-11-20
O5796,C879,R225,2023-02-01,Pune,836.05,Credit Card,2,56,Mohanlal's Diner,Chinese,634,Hyderabad,2020-08-23,Tarini Jaggi,32,M,Delhi,2022-01-29
O5797,C141,R223,2023-11-01,Mumbai,426.92,UPI,4,54,Jayan's Eatery,Thai,371,Mumbai,2023-10-14,Siya Master,25,M,Delhi,2023-05-26
O5798,C396,R209,2024-08-20,Bangalore,1231.22,Credit Card,5,39,Anay's Kitchen,Mexican,573,Mumbai,2023-10-03,Jayesh Dora,43,M,Pune,2023-07-10
O5799,C272,R212,2024-03-31,Mumbai,641.75,Debit Card,4,52,Prerak's Café,American,487,Hyderabad,2020-05-01,Onkar Bains,21,F,Hyderabad,2022-04-13
O5800,C718,R324,2023-03-28,Bangalore,1267.18,Credit Card,1,51,Lakshit's Eatery,Mexican,318,Pune,2021-04-16,Suhana Shere,49,M,Bangalore,2024-05-06
O5801,C628,R238,2024-07-22,Delhi,634.25,Credit Card,3,32,Advik's Kitchen,American,437,Hyderabad,2021-07-26,Uthkarsh Kadakia,38,F,Delhi,2023-08-15
O5802,C199,R346,2023-07-20,Mumbai,1253.81,Net Banking,4,41,Zain's Grill,Indian,316,Mumbai,2021-11-22,Ivan Jani,18,F,Pune,2021-05-13
O5803,C505,R218,2023-06-23,Mumbai,566.64,COD,1,34,Manikya's Grill,Mexican,601,Delhi,2020-07-26,Manjari Virk,54,M,Bangalore,2024-02-24
O5804,C668,R275,2023-10-04,Chennai,716.19,COD,2,48,Nayantara's Eatery,Mexican,783,Bangalore,2022-07-20,Samiha Tank,30,M,Chennai,2024-03-12
O5805,C736,R251,2023-11-03,Delhi,961.68,Debit Card,5,58,Sara's Diner,American,482,Hyderabad,2020-06-06,Umang Choudhury,31,F,Mumbai,2022-11-24
O5806,C119,R319,2024-07-22,Mumbai,198.4,Debit Card,5,22,Ahana 's Grill,American,237,Chennai,2023-05-06,Kashvi Char,29,M,Mumbai,2022-03-04
O5807,C824,R245,2023-08-24,Bangalore,1427.49,Net Banking,4,18,Lagan's Café,Indian,733,Delhi,2023-02-13,Anahita Suri,42,M,Chennai,2023-02-16
O5808,C569,R348,2024-03-14,Mumbai,903.05,Debit Card,3,44,Saanvi's Café,Thai,631,Hyderabad,2021-10-06,Khushi Chokshi,33,M,Bangalore,2023-03-23
O5809,C766,R274,2023-04-07,Bangalore,810.95,UPI,4,50,Pihu's Eatery,American,385,Bangalore,2021-06-29,Inaaya  Gara,40,F,Chennai,2024-05-07
O5810,C759,R323,2023-05-08,Pune,1275.15,Net Banking,5,23,Anvi's Grill,Thai,472,Hyderabad,2020-04-25,Vidur Vohra,41,F,Pune,2023-03-14
O5811,C261,R247,2024-08-25,Mumbai,1312.07,Net Banking,5,55,Damini's Kitchen,American,740,Delhi,2022-05-08,Mamooty Arora,40,F,Pune,2023-01-19
O5812,C193,R261,2024-09-20,Bangalore,831.16,Credit Card,2,26,Anvi's Diner,Chinese,714,Pune,2023-01-03,Heer Kapur,41,M,Pune,2024-08-04
O5813,C695,R257,2023-12-21,Delhi,1398.17,Credit Card,3,28,Lakshay's Café,Indian,660,Pune,2022-03-21,Vritika Raval,18,M,Mumbai,2024-04-05
O5814,C230,R217,2023-11-29,Pune,190.63,UPI,3,49,Kashvi's Eatery,Mexican,472,Bangalore,2022-10-13,Prerak Bhardwaj,45,F,Pune,2021-03-08
O5815,C795,R307,2023-03-18,Mumbai,258.52,Net Banking,5,20,Vaibhav's Café,American,410,Bangalore,2022-04-30,Dhanuk Sampath,43,F,Pune,2022-07-26
O5816,C698,R247,2024-07-02,Chennai,935.5,Net Banking,5,37,Damini's Kitchen,American,740,Delhi,2022-05-08,Raunak Date,45,M,Chennai,2023-02-14
O5817,C789,R262,2024-02-13,Bangalore,595.69,Credit Card,4,18,Eshani's Grill,American,218,Bangalore,2021-03-28,Alia Ramachandran,18,F,Chennai,2022-11-05
O5818,C350,R211,2024-08-02,Chennai,749.92,COD,4,15,Anika's Diner,Indian,550,Chennai,2021-03-13,Rati Dave,50,F,Pune,2021-08-21
O5819,C365,R233,2023-01-04,Mumbai,559.31,COD,2,23,Arhaan's Diner,American,729,Delhi,2020-12-27,Taran Ravi,36,M,Mumbai,2021-05-21
O5820,C656,R301,2024-08-30,Bangalore,666.62,Credit Card,5,23,Raghav's Eatery,Thai,617,Bangalore,2022-08-28,Riaan Bhandari,53,M,Mumbai,2022-03-02
O5821,C125,R286,2024-09-18,Mumbai,1251.7,Debit Card,4,58,Mamooty's Café,Indian,604,Bangalore,2023-06-15,Ishaan Goyal,32,M,Delhi,2022-12-27
O5822,C698,R224,2023-03-25,Pune,930.87,Net Banking,2,29,Eshani's Grill,American,487,Pune,2023-01-19,Raunak Date,45,M,Chennai,2023-02-14
O5823,C784,R331,2023-12-22,Pune,1496.28,UPI,3,38,Hiran's Café,Chinese,254,Delhi,2020-10-07,Zaina Barman,35,F,Delhi,2024-05-20
O5824,C450,R340,2024-04-20,Mumbai,1201.63,COD,5,22,Eva's Bistro,Indian,410,Hyderabad,2023-11-17,Tara Maharaj,18,F,Delhi,2024-08-06
O5825,C724,R248,2023-03-31,Mumbai,483.13,Debit Card,1,42,Urvi's Kitchen,Italian,412,Chennai,2021-11-11,Ishaan Taneja,51,M,Delhi,2023-07-14
O5826,C243,R277,2024-06-23,Hyderabad,470.08,Net Banking,5,56,Rania's Café,Thai,460,Bangalore,2021-03-16,Inaaya  Badami,25,F,Pune,2021-01-28
O5827,C371,R335,2024-01-31,Mumbai,570.26,Debit Card,4,31,Khushi's Café,Thai,793,Mumbai,2023-01-30,Dhruv Dewan,46,M,Chennai,2022-05-21
O5828,C879,R254,2023-09-24,Mumbai,1280.56,Net Banking,5,49,Renee's Diner,American,606,Bangalore,2023-05-25,Tarini Jaggi,32,M,Delhi,2022-01-29
O5829,C890,R217,2023-11-28,Chennai,138.2,Net Banking,1,45,Kashvi's Eatery,Mexican,472,Bangalore,2022-10-13,Damini Bahri,37,F,Chennai,2024-06-18
O5830,C524,R234,2023-02-18,Chennai,422.25,Credit Card,5,18,Kaira's Bistro,Thai,348,Mumbai,2022-05-11,Madhup Ravi,43,F,Pune,2023-07-19
O5831,C850,R206,2024-08-14,Pune,1366.89,Credit Card,4,28,Samaira's Eatery,Chinese,569,Bangalore,2023-09-21,Charvi Walia,54,M,Delhi,2021-12-15
O5832,C533,R212,2024-03-26,Chennai,995.86,UPI,3,39,Prerak's Café,American,487,Hyderabad,2020-05-01,Eva Krishna,53,F,Hyderabad,2023-09-21
O5833,C341,R325,2023-01-21,Mumbai,417.59,UPI,4,54,Krish's Diner,Chinese,782,Hyderabad,2021-12-30,Ojas Tiwari,21,F,Chennai,2023-08-31
O5834,C322,R311,2023-06-07,Delhi,406.8,Debit Card,2,21,Zaina's Grill,American,331,Chennai,2023-05-21,Biju Chauhan,41,F,Bangalore,2022-04-12
O5835,C846,R268,2023-02-28,Mumbai,1307.67,Credit Card,4,45,Shlok's Eatery,Italian,480,Bangalore,2022-03-25,Jivika Bail,23,F,Mumbai,2022-03-20
O5836,C241,R299,2023-05-01,Hyderabad,1351.26,Net Banking,2,49,Yashvi's Eatery,Italian,408,Bangalore,2022-10-21,Jhanvi Agrawal,20,M,Pune,2022-10-27
O5837,C576,R289,2023-10-22,Bangalore,458.58,Credit Card,5,52,Reyansh's Diner,Mexican,265,Chennai,2023-11-23,Hansh Amble,40,F,Chennai,2023-10-18
O5838,C559,R241,2023-07-24,Pune,688.71,Net Banking,2,34,Aaina's Bistro,American,455,Delhi,2021-04-16,Miraan Varma,53,F,Bangalore,2024-05-19
O5839,C703,R308,2023-09-21,Chennai,1268.43,Credit Card,5,30,Vivaan's Kitchen,Mexican,300,Pune,2022-11-12,Nayantara Sule,20,M,Chennai,2024-03-03
O5840,C513,R309,2024-07-16,Delhi,1179.41,Net Banking,2,36,Shray's Eatery,Indian,331,Mumbai,2020-01-01,Khushi Doctor,29,M,Hyderabad,2022-10-28
O5841,C328,R225,2023-07-22,Bangalore,1239.48,Debit Card,4,50,Mohanlal's Diner,Chinese,634,Hyderabad,2020-08-23,Aradhya Choudhary,37,M,Chennai,2023-06-23
O5842,C240,R275,2024-09-26,Delhi,825.76,Credit Card,1,33,Nayantara's Eatery,Mexican,783,Bangalore,2022-07-20,Seher Kant,30,F,Chennai,2022-06-27
O5843,C607,R231,2023-12-20,Pune,1376.17,COD,5,16,Pihu's Diner,American,696,Delhi,2022-03-07,Zoya Bhattacharyya,23,M,Delhi,2021-03-20
O5844,C690,R290,2023-04-01,Chennai,556.33,COD,2,18,Renee's Bistro,American,311,Pune,2021-08-22,Arnav Dasgupta,44,M,Bangalore,2022-12-01
O5845,C569,R324,2023-10-20,Hyderabad,319.34,Net Banking,1,48,Lakshit's Eatery,Mexican,318,Pune,2021-04-16,Khushi Chokshi,33,M,Bangalore,2023-03-23
O5846,C703,R325,2023-11-10,Pune,1092.23,Debit Card,2,21,Krish's Diner,Chinese,782,Hyderabad,2021-12-30,Nayantara Sule,20,M,Chennai,2024-03-03
O5847,C213,R251,2023-12-25,Delhi,855.1,Net Banking,2,28,Sara's Diner,American,482,Hyderabad,2020-06-06,Yuvaan Bhasin,30,F,Hyderabad,2022-12-24
O5848,C816,R347,2024-08-19,Delhi,1296.42,Debit Card,2,57,Shalv's Kitchen,Mexican,218,Hyderabad,2023-04-02,Nitya Ghose,43,M,Hyderabad,2022-12-23
O5849,C578,R302,2024-09-22,Pune,213.62,UPI,4,46,Reyansh's Eatery,Indian,636,Pune,2023-01-05,Khushi Edwin,31,F,Mumbai,2022-08-04
O5850,C200,R304,2023-08-15,Mumbai,1281.17,Credit Card,2,31,Kaira's Grill,Mexican,219,Delhi,2022-03-24,Anya Chhabra,52,F,Chennai,2022-04-01
O5851,C489,R213,2023-12-09,Pune,510.61,Debit Card,1,51,Neysa's Eatery,Mexican,487,Mumbai,2023-03-21,Dhanuk Keer,18,F,Bangalore,2022-02-19
O5852,C789,R303,2024-07-29,Chennai,1016.8,Net Banking,2,28,Gatik's Eatery,Indian,576,Pune,2020-04-12,Alia Ramachandran,18,F,Chennai,2022-11-05
O5853,C826,R316,2023-07-23,Chennai,156.18,UPI,3,31,Riya's Diner,Chinese,668,Pune,2022-01-29,Chirag Dubey,45,M,Delhi,2023-10-16
O5854,C320,R247,2024-06-11,Hyderabad,953.41,Net Banking,5,46,Damini's Kitchen,American,740,Delhi,2022-05-08,Zeeshan Jani,20,F,Delhi,2021-11-20
O5855,C685,R292,2023-09-25,Pune,1104.18,COD,4,16,Prisha's Kitchen,Italian,592,Pune,2020-05-03,Alisha Tailor,28,F,Mumbai,2021-04-18
O5856,C184,R343,2023-10-15,Bangalore,616.25,COD,3,53,Mehul's Eatery,Italian,275,Mumbai,2020-09-24,Nirvaan Srinivasan,22,M,Chennai,2023-02-13
O5857,C129,R309,2024-06-01,Chennai,401.57,Credit Card,3,18,Shray's Eatery,Indian,331,Mumbai,2020-01-01,Hazel Sethi,38,M,Bangalore,2023-10-01
O5858,C560,R252,2023-02-14,Chennai,852.68,Credit Card,1,54,Samiha's Eatery,American,761,Hyderabad,2023-02-21,Divyansh Sankar,29,M,Mumbai,2022-05-10
O5859,C675,R202,2024-02-26,Chennai,1266.47,UPI,1,44,Zeeshan's Grill,Indian,416,Pune,2021-09-10,Mishti Dugar,22,M,Hyderabad,2023-05-15
O5860,C746,R267,2023-08-25,Mumbai,552.97,COD,4,44,Hazel's Bistro,Mexican,566,Mumbai,2023-07-26,Faiyaz Soni,50,M,Chennai,2023-07-25
O5861,C383,R332,2023-11-22,Bangalore,453.46,Debit Card,4,47,Emir's Eatery,Italian,699,Mumbai,2020-03-11,Divij Din,50,M,Hyderabad,2022-09-28
O5862,C106,R337,2024-09-29,Pune,490.51,COD,5,56,Nirvaan's Grill,Italian,387,Mumbai,2021-12-22,Jhanvi Chaudhary,28,M,Hyderabad,2023-08-03
O5863,C501,R251,2024-01-25,Mumbai,1428.79,Credit Card,2,15,Sara's Diner,American,482,Hyderabad,2020-06-06,Taimur Grover,29,F,Hyderabad,2022-03-23
O5864,C115,R295,2024-02-10,Chennai,602.99,Net Banking,4,47,Samar's Grill,Mexican,433,Chennai,2020-09-07,Lavanya Deo,47,M,Delhi,2023-06-21
O5865,C183,R230,2024-06-03,Bangalore,105.05,UPI,4,50,Hunar's Grill,American,238,Pune,2020-05-19,Samaira Wadhwa,50,M,Delhi,2023-02-04
O5866,C375,R265,2024-06-22,Bangalore,1194.35,COD,2,45,Jayant's Diner,Italian,229,Delhi,2020-05-26,Shaan Chand,41,M,Pune,2022-11-10
O5867,C469,R290,2023-04-07,Mumbai,1078.98,Debit Card,5,51,Renee's Bistro,American,311,Pune,2021-08-22,Ishita Bora,47,M,Hyderabad,2022-01-23
O5868,C332,R268,2023-05-02,Chennai,280.0,Debit Card,1,28,Shlok's Eatery,Italian,480,Bangalore,2022-03-25,Gokul Rastogi,42,M,Mumbai,2024-10-28
O5869,C578,R286,2023-10-06,Mumbai,1478.87,Debit Card,5,20,Mamooty's Café,Indian,604,Bangalore,2023-06-15,Khushi Edwin,31,F,Mumbai,2022-08-04
O5870,C156,R232,2024-10-06,Delhi,951.29,UPI,2,21,Nirvaan's Eatery,Thai,432,Hyderabad,2020-04-02,Damini Singh,31,F,Mumbai,2024-01-30
O5871,C217,R267,2024-05-15,Chennai,801.09,Debit Card,1,54,Hazel's Bistro,Mexican,566,Mumbai,2023-07-26,Pranay Chaudry,47,M,Chennai,2021-12-07
O5872,C675,R287,2023-04-29,Mumbai,635.11,Debit Card,1,38,Rohan's Bistro,Indian,501,Delhi,2022-09-24,Mishti Dugar,22,M,Hyderabad,2023-05-15
O5873,C215,R294,2024-08-10,Pune,1358.14,COD,1,18,Ayesha's Kitchen,Italian,797,Hyderabad,2021-05-09,Miraya Baria,49,M,Chennai,2022-08-16
O5874,C628,R307,2023-03-04,Chennai,441.55,UPI,5,39,Vaibhav's Café,American,410,Bangalore,2022-04-30,Uthkarsh Kadakia,38,F,Delhi,2023-08-15
O5875,C155,R252,2023-07-27,Hyderabad,500.08,Net Banking,2,17,Samiha's Eatery,American,761,Hyderabad,2023-02-21,Saira Vora,53,F,Hyderabad,2022-12-11
O5876,C440,R273,2023-03-01,Chennai,271.38,Net Banking,5,42,Saira's Bistro,Indian,561,Bangalore,2022-01-10,Tarini Samra,34,F,Chennai,2022-03-31
O5877,C245,R248,2024-06-23,Delhi,1162.77,Debit Card,5,37,Urvi's Kitchen,Italian,412,Chennai,2021-11-11,Adah Bhatt,26,M,Chennai,2024-04-12
O5878,C193,R312,2024-04-02,Mumbai,933.77,Credit Card,3,50,Hunar's Grill,Indian,219,Pune,2021-04-14,Heer Kapur,41,M,Pune,2024-08-04
O5879,C569,R313,2023-10-27,Hyderabad,952.69,UPI,4,27,Riaan's Bistro,Chinese,735,Delhi,2021-07-19,Khushi Chokshi,33,M,Bangalore,2023-03-23
O5880,C846,R294,2023-09-02,Delhi,405.86,Credit Card,5,36,Ayesha's Kitchen,Italian,797,Hyderabad,2021-05-09,Jivika Bail,23,F,Mumbai,2022-03-20
O5881,C155,R224,2023-07-09,Pune,1011.64,UPI,3,39,Eshani's Grill,American,487,Pune,2023-01-19,Saira Vora,53,F,Hyderabad,2022-12-11
O5882,C457,R331,2024-09-23,Chennai,1171.64,UPI,2,57,Hiran's Café,Chinese,254,Delhi,2020-10-07,Mishti Kant,39,M,Pune,2021-07-04
O5883,C681,R338,2024-01-21,Hyderabad,601.04,COD,3,38,Badal's Café,Thai,259,Mumbai,2023-04-01,Armaan Balakrishnan,50,M,Chennai,2023-02-06
O5884,C492,R344,2023-12-14,Mumbai,1221.89,Debit Card,5,57,Baiju's Café,Italian,741,Chennai,2022-01-31,Pari Varughese,33,F,Delhi,2021-01-06
O5885,C757,R307,2024-09-19,Mumbai,588.31,COD,2,51,Vaibhav's Café,American,410,Bangalore,2022-04-30,Eshani Gole,34,M,Bangalore,2023-10-01
O5886,C247,R268,2023-01-29,Pune,1161.39,Credit Card,3,47,Shlok's Eatery,Italian,480,Bangalore,2022-03-25,Taimur Cheema,50,F,Bangalore,2024-08-20
O5887,C869,R283,2023-01-19,Delhi,147.22,Credit Card,5,28,Ranbir's Bistro,Indian,690,Pune,2021-11-14,Charvi Kurian,23,F,Mumbai,2024-05-14
O5888,C420,R284,2023-02-07,Hyderabad,871.63,Net Banking,2,38,Ivana's Café,Indian,672,Chennai,2022-04-07,Ishita Barad,40,M,Chennai,2024-09-27
O5889,C385,R318,2024-05-26,Pune,1457.34,COD,2,36,Shray's Diner,Indian,401,Bangalore,2023-04-21,Ryan Saini,35,M,Mumbai,2022-02-04
O5890,C809,R271,2023-03-03,Delhi,1473.74,COD,4,51,Parinaaz's Café,Italian,310,Chennai,2022-12-04,Prerak Soman,31,M,Mumbai,2023-05-10
O5891,C563,R219,2023-09-07,Bangalore,494.45,COD,5,37,Saira's Diner,Thai,382,Chennai,2021-04-27,Kanav Bhat,26,F,Hyderabad,2022-01-10
O5892,C525,R226,2023-03-28,Bangalore,717.96,Net Banking,4,20,Saira's Eatery,Chinese,312,Mumbai,2020-12-03,Miraya Dass,51,F,Chennai,2024-05-19
O5893,C698,R207,2023-01-11,Delhi,188.17,COD,2,33,Prisha's Kitchen,Mexican,348,Delhi,2021-06-03,Raunak Date,45,M,Chennai,2023-02-14
O5894,C576,R284,2023-08-03,Mumbai,1322.68,COD,2,26,Ivana's Café,Indian,672,Chennai,2022-04-07,Hansh Amble,40,F,Chennai,2023-10-18
O5895,C233,R260,2023-12-13,Mumbai,896.0,COD,3,40,Nitara's Eatery,Mexican,552,Chennai,2020-06-08,Saanvi Garg,47,F,Mumbai,2024-06-09
O5896,C661,R202,2024-01-17,Bangalore,639.14,COD,4,43,Zeeshan's Grill,Indian,416,Pune,2021-09-10,Nirvaan Kamdar,54,F,Hyderabad,2022-01-05
O5897,C205,R206,2023-03-23,Mumbai,257.88,Credit Card,1,28,Samaira's Eatery,Chinese,569,Bangalore,2023-09-21,Indrans Chandran,22,F,Hyderabad,2021-04-05
O5898,C757,R203,2023-08-26,Mumbai,1425.47,Debit Card,5,31,Keya's Kitchen,Mexican,577,Bangalore,2023-11-10,Eshani Gole,34,M,Bangalore,2023-10-01
O5899,C890,R332,2023-12-28,Delhi,842.31,Credit Card,4,44,Emir's Eatery,Italian,699,Mumbai,2020-03-11,Damini Bahri,37,F,Chennai,2024-06-18
O5900,C414,R338,2023-04-11,Chennai,496.1,COD,2,21,Badal's Café,Thai,259,Mumbai,2023-04-01,Khushi Kala,40,F,Bangalore,2023-04-05
O5901,C474,R324,2023-06-25,Delhi,590.3,UPI,3,35,Lakshit's Eatery,Mexican,318,Pune,2021-04-16,Khushi Mann,43,F,Bangalore,2022-02-02
O5902,C141,R214,2024-01-17,Mumbai,478.98,UPI,5,15,Vardaniya's Grill,Mexican,425,Mumbai,2021-10-17,Siya Master,25,M,Delhi,2023-05-26
O5903,C113,R212,2023-03-14,Delhi,942.53,Net Banking,5,52,Prerak's Café,American,487,Hyderabad,2020-05-01,Divij Gupta,19,F,Mumbai,2023-06-26
O5904,C840,R317,2023-10-15,Hyderabad,1401.95,Credit Card,3,18,Dhanush's Kitchen,Chinese,604,Pune,2022-12-12,Myra Majumdar,53,F,Pune,2022-11-19
O5905,C203,R206,2024-03-08,Bangalore,1299.37,Net Banking,2,22,Samaira's Eatery,Chinese,569,Bangalore,2023-09-21,Vardaniya Srinivasan,20,M,Bangalore,2023-09-06
O5906,C474,R303,2023-10-01,Chennai,744.53,Net Banking,1,32,Gatik's Eatery,Indian,576,Pune,2020-04-12,Khushi Mann,43,F,Bangalore,2022-02-02
O5907,C770,R205,2024-05-07,Hyderabad,1257.1,UPI,3,59,Yashvi's Eatery,Thai,389,Delhi,2022-03-09,Saanvi Soni,33,F,Hyderabad,2021-07-30
O5908,C823,R263,2023-06-17,Hyderabad,692.35,Credit Card,1,22,Uthkarsh's Diner,Mexican,222,Chennai,2022-01-03,Anay Gole,32,F,Mumbai,2024-03-26
O5909,C529,R229,2023-01-22,Mumbai,453.23,Debit Card,4,45,Vaibhav's Kitchen,Thai,421,Pune,2022-04-21,Sana Bhatti,46,M,Mumbai,2024-01-04
O5910,C566,R221,2023-03-10,Mumbai,1476.78,Credit Card,5,45,Keya's Kitchen,American,323,Bangalore,2020-12-22,Badal Srivastava,31,M,Mumbai,2021-06-20
O5911,C655,R317,2023-11-18,Hyderabad,525.44,Net Banking,2,42,Dhanush's Kitchen,Chinese,604,Pune,2022-12-12,Rhea Reddy,45,M,Mumbai,2021-10-09
O5912,C870,R283,2023-10-02,Hyderabad,553.21,COD,1,51,Ranbir's Bistro,Indian,690,Pune,2021-11-14,Charvi Wable,19,M,Bangalore,2022-02-01
O5913,C591,R332,2023-11-30,Pune,1485.57,Net Banking,2,17,Emir's Eatery,Italian,699,Mumbai,2020-03-11,Samarth Ramanathan,30,M,Mumbai,2022-04-18
O5914,C560,R342,2024-01-14,Pune,287.5,Credit Card,4,59,Navya's Bistro,Indian,308,Pune,2020-07-01,Divyansh Sankar,29,M,Mumbai,2022-05-10
O5915,C114,R289,2023-04-25,Bangalore,1164.75,UPI,1,29,Reyansh's Diner,Mexican,265,Chennai,2023-11-23,Taimur Vaidya,41,M,Delhi,2021-08-15
O5916,C176,R320,2024-10-04,Hyderabad,1410.14,Credit Card,2,18,Neysa's Diner,Mexican,387,Mumbai,2023-04-13,Khushi Malhotra,25,F,Hyderabad,2024-03-21
O5917,C575,R305,2023-10-18,Delhi,816.51,Debit Card,2,49,Parinaaz's Diner,American,786,Mumbai,2021-09-02,Nitara Verma,53,F,Pune,2021-05-17
O5918,C855,R268,2023-03-12,Chennai,103.53,COD,4,48,Shlok's Eatery,Italian,480,Bangalore,2022-03-25,Advika Johal,23,M,Hyderabad,2021-02-23
O5919,C805,R294,2023-05-01,Pune,625.08,COD,3,50,Ayesha's Kitchen,Italian,797,Hyderabad,2021-05-09,Saksham Sachar,25,M,Delhi,2023-05-26
O5920,C886,R276,2023-01-26,Mumbai,256.2,Net Banking,4,20,Zaina's Eatery,American,328,Mumbai,2021-01-05,Gokul Bava,21,F,Chennai,2021-02-07
O5921,C538,R200,2024-07-15,Hyderabad,682.66,Credit Card,1,18,Pari's Grill,Chinese,789,Mumbai,2022-01-31,Parinaaz Sengupta,52,F,Hyderabad,2023-03-31
O5922,C742,R349,2023-04-04,Delhi,1206.04,UPI,1,44,Anaya's Kitchen,Mexican,549,Pune,2021-01-05,Alia Randhawa,47,F,Hyderabad,2023-09-30
O5923,C789,R261,2023-12-20,Chennai,714.2,Debit Card,5,53,Anvi's Diner,Chinese,714,Pune,2023-01-03,Alia Ramachandran,18,F,Chennai,2022-11-05
O5924,C637,R217,2023-04-13,Delhi,704.7,Net Banking,2,32,Kashvi's Eatery,Mexican,472,Bangalore,2022-10-13,Zeeshan Deshpande,35,M,Delhi,2024-07-28
O5925,C383,R247,2023-11-12,Delhi,879.51,Credit Card,1,36,Damini's Kitchen,American,740,Delhi,2022-05-08,Divij Din,50,M,Hyderabad,2022-09-28
O5926,C494,R336,2023-04-04,Mumbai,914.37,UPI,3,24,Nakul's Café,Thai,358,Hyderabad,2021-07-29,Hrishita Badami,33,M,Pune,2022-01-13
O5927,C800,R200,2023-01-30,Pune,1298.81,Credit Card,3,43,Pari's Grill,Chinese,789,Mumbai,2022-01-31,Taran Handa,47,M,Pune,2023-04-12
O5928,C349,R336,2024-07-01,Delhi,531.7,UPI,4,37,Nakul's Café,Thai,358,Hyderabad,2021-07-29,Jivika Chopra,34,F,Hyderabad,2022-07-21
O5929,C843,R306,2023-07-19,Chennai,1250.34,Credit Card,1,18,Inaaya 's Café,Chinese,269,Hyderabad,2021-03-16,Damini Rege,25,F,Chennai,2024-03-02
O5930,C292,R329,2023-05-22,Pune,892.31,Credit Card,1,33,Rasha's Eatery,Mexican,714,Mumbai,2022-07-30,Divij Tank,20,F,Delhi,2024-04-05
O5931,C713,R341,2023-11-18,Bangalore,520.74,Net Banking,5,40,Mamooty's Kitchen,Indian,605,Bangalore,2023-10-24,Kimaya Guha,26,F,Bangalore,2024-04-26
O5932,C615,R237,2024-03-05,Mumbai,513.18,Credit Card,5,21,Kanav's Diner,Chinese,559,Chennai,2023-07-04,Mamooty Vaidya,30,F,Pune,2021-11-25
O5933,C713,R239,2023-07-18,Pune,605.59,Credit Card,5,27,Advika's Bistro,Thai,435,Chennai,2024-02-07,Kimaya Guha,26,F,Bangalore,2024-04-26
O5934,C469,R281,2024-06-18,Pune,971.77,Net Banking,1,17,Kartik's Grill,American,682,Chennai,2022-07-12,Ishita Bora,47,M,Hyderabad,2022-01-23
O5935,C850,R215,2024-03-23,Delhi,423.14,Net Banking,4,54,Urvi's Diner,American,722,Chennai,2020-03-16,Charvi Walia,54,M,Delhi,2021-12-15
O5936,C619,R326,2023-07-18,Chennai,1388.47,COD,4,25,Heer's Bistro,Mexican,715,Delhi,2021-04-05,Jhanvi Sinha,25,M,Hyderabad,2023-08-21
O5937,C339,R316,2024-03-07,Delhi,904.88,COD,4,30,Riya's Diner,Chinese,668,Pune,2022-01-29,Tara Wable,53,M,Mumbai,2023-12-24
O5938,C624,R292,2024-05-11,Chennai,1388.02,Net Banking,4,34,Prisha's Kitchen,Italian,592,Pune,2020-05-03,Jivin Virk,42,M,Chennai,2023-02-15
O5939,C338,R333,2023-05-27,Mumbai,164.97,Debit Card,3,37,Mannat's Bistro,American,735,Hyderabad,2021-12-30,Amani Gade,33,F,Chennai,2023-06-22
O5940,C344,R202,2023-09-24,Pune,579.66,UPI,1,37,Zeeshan's Grill,Indian,416,Pune,2021-09-10,Vanya Sachdev,38,M,Hyderabad,2023-04-11
O5941,C432,R213,2023-04-11,Hyderabad,131.93,Net Banking,2,46,Neysa's Eatery,Mexican,487,Mumbai,2023-03-21,Kimaya Shere,23,M,Bangalore,2024-10-07
O5942,C797,R265,2023-03-08,Chennai,481.15,COD,1,55,Jayant's Diner,Italian,229,Delhi,2020-05-26,Aniruddh Bora,26,M,Hyderabad,2024-07-06
O5943,C513,R294,2023-10-16,Chennai,1306.81,Credit Card,4,56,Ayesha's Kitchen,Italian,797,Hyderabad,2021-05-09,Khushi Doctor,29,M,Hyderabad,2022-10-28
O5944,C664,R285,2023-12-31,Delhi,151.25,Net Banking,3,52,Rohan's Bistro,Indian,209,Chennai,2020-11-24,Madhup Ganesan,34,M,Bangalore,2022-09-27
O5945,C425,R313,2023-08-15,Delhi,710.61,Net Banking,3,17,Riaan's Bistro,Chinese,735,Delhi,2021-07-19,Rati Vasa,23,M,Mumbai,2022-04-27
O5946,C320,R328,2024-07-08,Bangalore,264.59,COD,1,22,Jhanvi's Diner,Chinese,725,Hyderabad,2021-02-07,Zeeshan Jani,20,F,Delhi,2021-11-20
O5947,C866,R214,2023-11-05,Chennai,683.58,COD,2,52,Vardaniya's Grill,Mexican,425,Mumbai,2021-10-17,Indranil Talwar,53,F,Mumbai,2022-12-20
